sno,district_code,district_name,district_census_2011,district_census_2001,subdistrict_code,subdistrict_name,subdistrict_census_2011,subdistrict_census_2001,lgd_village_code,village_name,village_census_2011,village_census_2001,lgd_gp_code,gp_name
2530,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625119,Aralamallige,625119,02140900,215445.0,Aralumallige
2531,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625137,Arehalli Guddadahalli,625137,02142800,,
2532,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624954,Aroodi,624954,02124400,215446.0,Arudi
2533,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625040,Bachchahalli,625040,02133000,215453.0,Hadonahalli
2534,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625141,Badrapura,625141,02143200,215448.0,Bhaktarahalli
2535,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625222,Badrapura,625222,02151300,215457.0,Honnavara
2536,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624953,Banavathi,624953,02124300,215446.0,Arudi
2537,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,910208,Bandayyanapalya,000000,,215449.0,Channadevi Agrahara
2538,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624963,Bankenahalli,624963,02125300,215458.0,Hosahalli
2539,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625246,Basettihalli (Ct),625246,02142500,,
2540,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625070,Beedikere,625070,02136000,215467.0,Melekote
2541,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625071,Beedikere Agrahara,625071,02136100,215456.0,Heggadihalli
2542,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625001,Benakinamadugu,625001,02129100,215471.0,Sasalu
2543,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624995,Bhaktharahalli,624995,02128500,215448.0,Bhaktarahalli
2544,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625157,Bhaktharahalli,625157,02144800,215448.0,Bhaktarahalli
2545,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625159,Bheemarauthanahalli,625159,02145000,215470.0,Sakkare Gollahalli
2546,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625051,Bhumenahalli,625051,02134100,215467.0,Melekote
2547,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,910207,Birayyanapalya,000000,,215449.0,Channadevi Agrahara
2548,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625130,Bisuvanahalli,625130,02142000,,
2549,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,910219,Boirasandra (Palya),000000,,215451.0,Dodda Tumakuru
2550,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625202,Bokipura,625202,02149300,215460.0,Kadanuru
2551,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625163,Bommahalli,625163,02145400,215448.0,Bhaktarahalli
2552,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625148,Bommanahalli,625148,02143900,215455.0,Hanabe
2553,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625145,Buchanahalli,625145,02143600,215470.0,Sakkare Gollahalli
2554,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624971,Byadarahalli,624971,02126100,215458.0,Hosahalli
2555,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625150,Byadarajakkasandra,625150,02144100,215472.0,Thippuru
2556,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624993,Byappanahalli,624993,02128300,215448.0,Bhaktarahalli
2557,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625006,Byrapura,625006,02129600,215472.0,Thippuru
2558,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625211,Byrasandra,625211,02150200,215451.0,Dodda Tumakuru
2559,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625245,Channadevi Agrahara,625245,02153600,215449.0,Channadevi Agrahara
2560,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625056,Channapura,625056,02134600,215467.0,Melekote
2561,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625003,Channaveeranahalli,625003,02129300,215471.0,Sasalu
2562,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625027,Cheelenahalli,625027,02131700,215472.0,Thippuru
2563,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625165,Chigaranahalli,625165,02145600,215448.0,Bhaktarahalli
2564,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625181,Chikkabelavangala,625181,02147200,215452.0,Doddabelavangala
2565,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625196,Chikkahejjaji,625196,02148700,215454.0,Hadripura
2566,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625195,Chikkahejjaji Amanikere,625195,02148600,215454.0,Hadripura
2567,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625160,Chikkakalenahalli,625160,02145100,215470.0,Sakkare Gollahalli
2568,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625167,Chikkamankanala,625167,02145800,215470.0,Sakkare Gollahalli
2569,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625020,Chikkamuddenahalli,625020,02131000,215473.0,Thubugere
2570,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625176,Chikkanahalli,625176,02146700,215455.0,Hanabe
2571,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625055,Chikkarayappanahalli,625055,02134500,215467.0,Melekote
2572,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625125,Chikka Tumkur,625125,02141500,215466.0,Majara Hosahalli
2573,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625228,Chikkavadagere,625228,02151900,215457.0,Honnavara
2574,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625026,Chokkanahalli,625026,02131600,215472.0,Thippuru
2575,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625061,Chowgondanahalli,625061,02135100,215467.0,Melekote
2576,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625200,Chunchegowdanahosahalli,625200,02149100,215454.0,Hadripura
2577,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624951,Dadighattamadagu,624951,02124100,215446.0,Arudi
2578,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625073,Dandu Dasakodigehalli,625073,02136300,215456.0,Heggadihalli
2579,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625247,Dargajogihalli (Og),625247,,,
2580,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,938746,Dargapura,000000,,,
2581,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625089,Dasagondanahalli,625089,02137900,215469.0,Rajaghatta
2582,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625064,Dinnenahalli,625064,02135400,215473.0,Thubugere
2583,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625180,Doddabelavangala,625180,02147100,215452.0,Doddabelavangala
2584,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625194,Doddahejjaji,625194,02148500,215452.0,Doddabelavangala
2585,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625168,Doddamankanala,625168,02145900,215470.0,Sakkare Gollahalli
2586,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625054,Doddarayappanahalli,625054,02134400,215467.0,Melekote
2587,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625212,Dodda Tumkur,625212,02150300,215451.0,Dodda Tumakuru
2588,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625226,Doddavadagere,625226,02151700,215457.0,Honnavara
2589,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625021,Durgenahalli,625021,02131100,215453.0,Hadonahalli
2590,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625124,Ekasipura,625124,02141400,215445.0,Aralumallige
2591,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625149,Galibilikote,625149,02144000,215455.0,Hanabe
2592,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625108,Galipuje,625108,02139800,215463.0,Kesthuru
2593,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624986,Ganadalu,624986,02127600,215471.0,Sasalu
2594,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625218,Gandragolipura,625218,02150900,215457.0,Honnavara
2595,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625103,Gangadharapura,625103,02139300,,
2596,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625062,Gantiganahalli,625062,02135200,215467.0,Melekote
2597,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624984,Garudagallu,624984,02127400,215471.0,Sasalu
2598,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625022,Gedlapalya,625022,02131200,215468.0,Melina Joganahalli ( S.S.Ghati)
2599,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625210,Gejjigadahalli,625210,02150100,215451.0,Dodda Tumakuru
2600,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625213,Gowdahalli,625213,02150400,215451.0,Dodda Tumakuru
2601,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624950,Gowdanakunte,624950,02124000,215446.0,Arudi
2602,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625220,Gulya,625220,02151100,215456.0,Heggadihalli
2603,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625075,Gulyanandigunda,625075,02136500,215456.0,Heggadihalli
2604,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624978,Gummanahalli,624978,02126800,215471.0,Sasalu
2605,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625154,Gundasandra,625154,02144500,215472.0,Thippuru
2606,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625162,Gundlahalli,625162,02145300,215448.0,Bhaktarahalli
2607,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624967,Gundumgere,624967,02125700,215458.0,Hosahalli
2608,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625009,Gunjur,625009,02129900,215468.0,Melina Joganahalli ( S.S.Ghati)
2609,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625043,Hadonahalli,625043,02133300,215453.0,Hadonahalli
2610,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625197,Hadripura,625197,02148800,215454.0,Hadripura
2611,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625147,Halekote,625147,02143800,215470.0,Sakkare Gollahalli
2612,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625223,Halenahalli,625223,02151400,215457.0,Honnavara
2613,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625153,Hanabe,625153,02144400,215455.0,Hanabe
2614,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,910087,Hanagalapura (D),000000,,215463.0,Kesthuru
2615,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624981,Harohalli,624981,02127100,215446.0,Arudi
2616,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625105,Hasanghatta,625105,02139500,215464.0,Kodigehalli
2617,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625057,Heggadihalli,625057,02134700,215456.0,Heggadihalli
2618,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625068,Hireanaguddadahalli,625068,02135800,215473.0,Thubugere
2619,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625019,Hiremuddenahalli,625019,02130900,215473.0,Thubugere
2620,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625204,Honnadevipura,625204,02149500,215457.0,Honnavara
2621,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625078,Honnaghatta,625078,02136800,215463.0,Kesthuru
2622,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625225,Honnavara,625225,02151600,215457.0,Honnavara
2623,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624961,Hosahalli,624961,02125100,215458.0,Hosahalli
2624,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625129,Hosahudya,625129,02141900,215466.0,Majara Hosahalli
2625,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624962,Hosakote,624962,02125200,215458.0,Hosahalli
2626,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624969,Hosanagenahalli,624969,02125900,215458.0,Hosahalli
2627,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625242,Hosapalya,625242,02153300,215449.0,Channadevi Agrahara
2628,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625187,Hulikunte,625187,02147800,215459.0,Hulikunte
2629,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625008,Hulikunte State Forest,625008,02129800,215459.0,Hulikunte
2630,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625201,Huskur,625201,02149200,215463.0,Kesthuru
2631,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625217,Isthur,625217,02150800,215457.0,Honnavara
2632,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625120,Jakkasandra,625120,02141000,215445.0,Aralumallige
2633,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624959,Jakkenahalli,624959,02124900,215458.0,Hosahalli
2634,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625004,Jaligere,625004,02129400,215472.0,Thippuru
2635,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625127,Jinkebachchahalli,625127,02141700,215466.0,Majara Hosahalli
2636,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625175,Jodi Karapura,625175,02146600,215455.0,Hanabe
2637,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625233,Jodithimasandra,625233,02152400,215461.0,Kanasavadi
2638,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625188,Joyis Agrahara,625188,02147900,215459.0,Hulikunte
2639,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624997,Jyotipura,624997,02128700,215470.0,Sakkare Gollahalli
2640,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625066,Kachahalli,625066,02135600,215473.0,Thubugere
2641,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625005,Kadabyadarahalli,625005,02129500,215472.0,Thippuru
2642,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624974,Kadakunte,624974,02126400,215458.0,Hosahalli
2643,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625215,Kadanur,625215,02150600,215460.0,Kadanuru
2644,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625166,Kadathippenahalli,625166,02145700,215470.0,Sakkare Gollahalli
2645,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625139,Kadathippur,625139,02143000,215448.0,Bhaktarahalli
2646,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625000,Kadlapanahalli,625000,02129000,215471.0,Sasalu
2647,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625115,Kakkehalli,625115,02140500,215464.0,Kodigehalli
2648,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625238,Kallodu,625238,02152900,215461.0,Kanasavadi
2649,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625028,Kalludevanahalli,625028,02131800,215455.0,Hanabe
2650,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625203,Kalludevanahalli,625203,02149400,215460.0,Kadanuru
2651,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625016,Kallukote,625016,02130600,215473.0,Thubugere
2652,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624956,Kallukunte,624956,02124600,215458.0,Hosahalli
2653,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624952,Kamakshihalli,624952,02124200,215446.0,Arudi
2654,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625036,Kamalur,625036,02132600,215472.0,Thippuru
2655,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625169,Kamana Agrahara,625169,02146000,215470.0,Sakkare Gollahalli
2656,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625227,Kammasandra,625227,02151800,215457.0,Honnavara
2657,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625235,Kanasavadi,625235,02152600,215461.0,Kanasavadi
2658,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625069,Kanchiganala,625069,02135900,215469.0,Rajaghatta
2659,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625143,Kangalapura,625143,02143400,215470.0,Sakkare Gollahalli
2660,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624989,Kanikenahalli,624989,02127900,215448.0,Bhaktarahalli
2661,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625232,Kannamangala,625232,02152300,215461.0,Kanasavadi
2662,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625081,Kantanakunte,625081,02137100,215462.0,Kantanakunte
2663,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625117,Karenahalli,625117,02140700,215445.0,Aralumallige
2664,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625035,Karenahalli,625035,02132500,215472.0,Thippuru
2665,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625192,Karepura,625192,02148300,215452.0,Doddabelavangala
2666,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625214,Karim Sonnenahalli,625214,02150500,215451.0,Dodda Tumakuru
2667,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625045,Karnala,625045,02133500,215473.0,Thubugere
2668,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,939731,Kasaba Doddaballapur,000000,,,
2669,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625190,Kasaghatta,625190,02148100,215459.0,Hulikunte
2670,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625131,Kasuvanahalli,625131,02142100,,
2671,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625183,Kattiihosahalli,625183,02147400,215459.0,Hulikunte
2672,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625050,Kavalahalli,625050,02134000,215473.0,Thubugere
2673,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625010,Kelaginajuganahalli,625010,02130000,215468.0,Melina Joganahalli ( S.S.Ghati)
2674,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625024,Kelaginanaikaradahalli,625024,02131400,215468.0,Melina Joganahalli ( S.S.Ghati)
2675,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625230,Kenjiganahalli,625230,02152100,215461.0,Kanasavadi
2676,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625111,Kesthur,625111,02140100,215463.0,Kesthuru
2677,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625156,K.G. Basavanapura,625156,02144700,215455.0,Hanabe
2678,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624955,K.G.Devapala,624955,02124500,215446.0,Arudi
2679,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625095,K.G.Govindapura,625095,02138500,215473.0,Thubugere
2680,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625015,K.G.Lakkasandra,625015,02130500,215471.0,Sasalu
2681,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624998,K.G.Lingenahalli,624998,02128800,215448.0,Bhaktarahalli
2682,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625239,K.G. Sastry Palya,625239,02153000,215461.0,Kanasavadi
2683,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624977,K.G.Thammaganahalli,624977,02126700,215471.0,Sasalu
2684,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,938751,Khasbag,000000,,,
2685,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624980,Kilarlahalli,624980,02127000,215446.0,Arudi
2686,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625112,Kodigehalli,625112,02140200,215464.0,Kodigehalli
2687,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625241,Kodihalli,625241,02153200,215449.0,Channadevi Agrahara
2688,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625170,Koligere,625170,02146100,215470.0,Sakkare Gollahalli
2689,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625136,Kolipura,625136,02142700,,
2690,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625080,Kolur,625080,02137000,215464.0,Kodigehalli
2691,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625079,Kolur Plantation,625079,02136900,215464.0,Kodigehalli
2692,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625090,Konaghatta,625090,02138000,215465.0,Konaghatta
2693,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625142,Konenahalli,625142,02143300,215470.0,Sakkare Gollahalli
2694,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624976,Kottige Machenahalli,624976,02126600,215458.0,Hosahalli
2695,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,910094,Kudihalli (D),000000,,215465.0,Konaghatta
2696,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625178,Kugonahalli,625178,02146900,215463.0,Kesthuru
2697,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624975,Kukkalahalli,624975,02126500,215458.0,Hosahalli
2698,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625240,Kukkanahalli,625240,02153100,215461.0,Kanasavadi
2699,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625122,Kuntanahalli,625122,02141200,215463.0,Kesthuru
2700,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625128,Kuntanahalli K G,625128,02141800,215466.0,Majara Hosahalli
2701,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625072,Kurubarahalli,625072,02136200,215456.0,Heggadihalli
2702,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625113,Kurubarahalli,625113,02140300,215464.0,Kodigehalli
2703,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625063,Kuruvigere,625063,02135300,215473.0,Thubugere
2704,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625012,Lagumenahalli,625012,02130200,215468.0,Melina Joganahalli ( S.S.Ghati)
2705,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,624991,Lakkenahalli,624991,02128100,215471.0,Sasalu
2706,526,Bengaluru Rural,583,21,5602,Doddaballapura,05602,2,625044,Lakshmidevipura,625044,02133400,215453.0,Hadonahalli
